path,class,what,why,refs,entrypoint,voice,dead,grouped
tests/test_per_class_control.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,4,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_plot_dataset_integration.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,8,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_plot_reference_multiplicity_contract.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,4,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_prose_check_ing_start.py,INTERNAL,Pins the writing checker's -ing-start stoplist so a bare imperative verb whose stem ends in -ing does not flag.,"Owner-ruled 2026-08-20: it tests a tool the export does not carry, so shipping it would leave the suite naming a file that is not there.",1,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_pthat_sensitivity.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_public_never_cites_internal.py,INTERNAL,Rebuilds the PUBLIC-cites-INTERNAL scan and fails on any reference the committed citation ledger does not already record.,"It reads the manifest and the ledger, both INTERNAL, and it enforces a rule about an export that has not been built yet.",1,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_pythia_runtime.cpp,PUBLIC,One compiled C++ contract test asserting a producer or pair-schema invariant that only the real headers can express.,It is part of the same acceptance gate and cannot be dropped without shrinking the denominator make check reports.,4,,clean,no,tests-cpp-contract
tests/test_pythia_runtime_contract.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,6,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_queue_probe.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_ratio_trend.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_ratio_trend_tables.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,1,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_raw_v5_resource_contract.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_recipe_scripts_executable.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_registry.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,4,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_repo_audit_manifest.py,INTERNAL,"Asserts the manifest covers exactly the tracked path set, round-trips through the csv module and carries no invalid class.","Its class was wrong: it opens docs/REPO_AUDIT.csv, so publishing it would ship a test that names a file the export excludes.",3,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_resubmit_held_ordinal.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,5,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_resubmit_held_seed_ledger.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,1,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_seed_derivation.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_setup_environment_contract.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,3,tools/run_tests.sh,clean,no,tests-python-contract
tests/test_species_ordinals.cpp,PUBLIC,One compiled C++ contract test asserting a producer or pair-schema invariant that only the real headers can express.,It is part of the same acceptance gate and cannot be dropped without shrinking the denominator make check reports.,2,,clean,no,tests-cpp-contract
tests/test_species_ordinals_contract.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,1,tools/run_tests.sh,needs-rewrite,no,tests-python-contract
tests/test_staged_outputs.py,PUBLIC,"One standard-library contract test asserting an invariant of the committed source, generated headers, configuration or extraction arithmetic.",The brief rules tests PUBLIC: the suite is how a reader confirms the checkout is internally consistent before running anything.,2,tools/run_tests.sh,clean,no,tests-python-contract
